2607	0
664	0
4504	0
3347	0
5858	0
4365	0
24	0
5054	0
510	0
5661	0
2029	0
1402	0
5712	0
177	0
3202	0
2699	0
4230	0
3959	0
6031	0
5683	0
4964	0
1760	0
5887	0
5268	0
665	0
1188	0
3466	0
1550	0
895	0
1966	0
1967	0
896	0
3677	0
1217	0
5943	0
950	0
2226	0
3028	0
110	0
3881	0
5590	0
4449	0
3029	0
2191	0
1494	0
5000	0
300	0
5241	0
178	0
4734	0
4231	0
5242	0
5422	0
3499	0
111	0
3078	0
4202	0
112	0
1091	0
3678	0
1265	0
1327	0
1218	0
1787	0
4143	0
4070	0
1995	0
1428	0
1403	0
5888	0
3524	0
450	0
4943	0
451	0
666	0
2259	0
5818	0
5819	0
4450	0
4505	0
4144	0
5001	0
5457	0
4103	0
2133	0
1819	0
2727	0
3395	0
3079	0
2964	0
5458	0
4506	0
2398	0
2843	0
1667	0
851	0
3525	0
394	0
5713	0
1266	0
2134	0
1905	0
5190	0
5292	0
1242	0
1720	0
2938	0
5997	0
4849	0
1267	0
628	0
1051	0
2227	0
1295	0
1820	0
272	0
2608	0
1120	0
5160	0
3644	0
5820	0
3549	0
3175	0
5889	0
4104	0
1189	0
2517	0
2465	0
951	0
1404	0
2491	0
3828	0
2308	0
3988	0
4314	0
3679	0
4776	0
2309	0
2873	0
3680	0
1023	0
3467	0
4203	0
1296	0
692	0
3531	0
899	0
5007	0
5129	0
2262	0
2731	0
1969	0
5090	0
1190	0
4542	0
5596	0
6034	0
2639	0
568	0
5892	0
4698	0
4571	0
5353	0
2164	0
4737	0
2192	0
670	0
1269	0
3204	0
3592	0
5028	0
1407	0
2759	0
4853	0
854	0
5543	0
2165	0
1554	0
55	0
5059	0
603	0
5191	0
6004	0
4263	0
4602	0
2031	0
3554	0
955	0
3532	0
3771	0
570	0
4701	0
4149	0
5510	0
3555	0
3593	0
31	0
2000	0
3887	0
4107	0
3084	0
5511	0
4338	0
5354	0
4877	0
5008	0
246	0
3862	0
2794	0
2880	0
1192	0
4630	0
1369	0
1880	0
4429	0
5294	0
3401	0
86	0
1881	0
4543	0
2612	0
2315	0
855	0
1027	0
2971	0
1725	0
4603	0
3235	0
3436	0
212	0
2668	0
3471	0
2701	0
5626	0
2403	0
56	0
2263	0
856	0
32	0
1911	0
1824	0
5164	0
395	0
2345	0
3267	0
1223	0
1556	0
1726	0
4702	0
5568	0
5429	0
2881	0
3716	0
1672	0
336	0
3888	0
1028	0
304	0
4015	0
1156	0
2943	0
4339	0
900	0
3268	0
1461	0
5627	0
3533	0
1792	0
1912	0
2795	0
305	0
3269	0
2640	0
1193	0
1432	0
3594	0
1527	0
2001	0
2613	0
571	0
6036	0
4207	0
276	0
2002	0
994	0
427	0
695	0
857	0
4663	0
3990	0
5748	0
542	0
1937	0
1610	0
2823	0
956	0
4208	0
2760	0
2848	0
3179	0
2003	0
5370	0
455	0
3794	0
4631	0
696	0
724	0
3180	0
361	0
3912	0
1636	0
306	0
3963	0
5133	0
5295	0
4664	0
3085	0
3371	0
3437	0
1029	0
995	0
1851	0
1224	0
5749	0
4738	0
3086	0
1557	0
1913	0
5894	0
4371	0
5628	0
3616	0
5978	0
3402	0
456	0
4150	0
3205	0
3372	0
5598	0
2377	0
184	0
3170	0
4532	0
1261	0
4254	0
4330	0
5937	0
5394	0
5813	0
5344	0
4766	0
1521	0
3933	0
4253	0
3344	0
1520	0
4008	0
5503	0
1119	0
564	0
2435	0
3908	0
5080	0
5418	0
4418	0
2657	0
4389	0
138	0
5812	0
4765	0
1899	0
2539	0
4906	0
329	0
5051	0
1145	0
3609	0
886	0
5290	0
4196	0
2487	0
3788	0
11261	1
10818	1
10722	1
11154	1
11117	1
7869	1
8595	1
8317	1
6218	1
11895	1
12827	1
12220	1
12277	1
12635	1
12146	1
12300	1
12844	1
11869	1
11967	1
12797	1
12164	1
12605	1
12239	1
12536	1
12567	1
12719	1
12512	1
11880	1
12708	1
12837	1
12319	1
11961	1
12266	1
12230	1
12165	1
12424	1
12357	1
12134	1
12415	1
12358	1
12301	1
11913	1
11954	1
12628	1
12592	1
12097	1
12523	1
12113	1
12553	1
12850	1
12730	1
12031	1
12606	1
12190	1
12697	1
12376	1
11914	1
12194	1
12242	1
12498	1
12243	1
12154	1
12317	1
12178	1
11899	1
12547	1
12206	1
12179	1
12340	1
12119	1
12648	1
12391	1
12221	1
12460	1
12015	1
12838	1
12530	1
12191	1
12558	1
12709	1
12507	1
12200	1
11933	1
10898	1
11608	1
11684	1
11162	1
10817	1
10746	1
11222	1
10764	1
8410	1
6232	1
7586	1
8508	1
8561	1
8667	1
8102	1
7459	1
6727	1
6986	1
7188	1
7925	1
7959	1
7060	1
6987	1
6256	1
7981	1
6214	1
7583	1
6506	1
6889	1
8359	1
8052	1
6942	1
8360	1
8638	1
8018	1
6890	1
6404	1
8250	1
8196	1
8665	1
8571	1
6438	1
7598	1
8387	1
8019	1
6081	1
6774	1
6393	1
7017	1
8505	1
7180	1
7018	1
6425	1
7189	1
8024	1
6746	1
6579	1
8684	1
7886	1
6455	1
7212	1
6578	1
7138	1
7515	1
7733	1
7571	1
6891	1
7137	1
8035	1
6290	1
7961	1
8613	1
7982	1
6673	1
6115	1
8722	1
6690	1
7088	1
5994	1
5223	1
4453	1
5340	1
2591	1
2277	1
473	1
103	1
4382	1
2392	1
3455	1
10988	1
11017	1
11556	1
11471	1
11361	1
7948	1
8416	1
7577	1
4331	1
3579	1
173	1
3982	1
10243	1
9489	1
9847	1
10016	1
10088	1
9767	1
9953	1
9678	1
10216	1
9263	1
10482	1
10321	1
10320	1
9551	1
10432	1
9997	1
9731	1
9044	1
10039	1
10561	1
10309	1
10340	1
9550	1
9320	1
9600	1
9439	1
9015	1
9292	1
10407	1
10542	1
9028	1
10175	1
9898	1
10023	1
10192	1
8909	1
9137	1
10110	1
10215	1
9592	1
9136	1
10290	1
10419	1
9350	1
10541	1
9122	1
9005	1
9677	1
9378	1
10493	1
9778	1
9319	1
9515	1
9082	1
9739	1
9148	1
9634	1
9757	1
10511	1
10540	1
9340	1
9211	1
9395	1
9730	1
10503	1
9053	1
9110	1
10504	1
8984	1
8898	1
9513	1
10234	1
9608	1
9788	1
9873	1
9111	1
9675	1
9514	1
9934	1
9676	1
9021	1
9591	1
9582	1
9007	1
8519	1
8797	1
11229	1
11667	1
10878	1
11766	1
10854	1
10754	1
11032	1
10731	1
10744	1
11783	1
10987	1
11375	1
11411	1
10829	1
11237	1
10813	1
10666	1
11979	1
11852	1
11240	1
11618	1
8053	1
6910	1
6842	1
7915	1
7533	1
7181	1
5430	1
11734	1
4237	1
5980	1
729	1
3300	1
486	1
3120	1
1729	1
3744	1
2550	1
1063	1
4883	1
4857	1
2007	1
5034	1
5373	1
250	1
5514	1
4209	1
3994	1
3916	1
861	1
4811	1
90	1
217	1
1854	1
4914	1
4947	1
4703	1
3357	1
61	1
2472	1
3865	1
2320	1
5829	1
1700	1
2378	1
3719	1
673	1
2199	1
5327	1
4882	1
4548	1
311	1
4434	1
4547	1
699	1
1410	1
2319	1
698	1
1376	1
3091	1
3356	1
364	1
4971	1
1502	1
1375	1
1825	1
1766	1
310	1
1765	1
1196	1
4546	1
5915	1
697	1
3718	1
4017	1
633	1
785	1
2198	1
187	1
2405	1
1974	1
2290	1
117	1
249	1
3598	1
4810	1
5275	1
5722	1
4575	1
5033	1
1973	1
5570	1
2404	1
2853	1
2197	1
34	1
5979	1
827	1
2523	1
2522	1
4634	1
3773	1
3374	1
4396	1
3240	1
2318	1
4606	1
576	1
1972	1
5914	1
485	1
4109	1
2196	1
2672	1
2265	1
1586	1
4666	1
904	1
2113	1
5897	1
5165	1
3090	1
5274	1
1226	1
5569	1
3355	1
2067	1
1246	1
3472	1
4318	1
5828	1
1125	1
2826	1
5462	1
3057	1
1728	1
60	1
2671	1
5098	1
2446	1
1940	1
5194	1
2066	1
4265	1
2006	1
5134	1
3557	1
1883	1
3743	1
2921	1
1270	1
2142	1
4431	1
5631	1
116	1
4545	1
2765	1
5032	1
3324	1
4880	1
4108	1
1584	1
3993	1
727	1
1373	1
2735	1
5952	1
929	1
484	1
5721	1
3238	1
3652	1
4432	1
2317	1
429	1
1159	1
3937	1
156	1
3970	1
5273	1
4266	1
2521	1
4881	1
1374	1
2264	1
1917	1
5480	1
3504	1
728	1
1853	1
1585	1
2851	1
5224	1
930	1
430	1
1637	1
1673	1
3089	1
4433	1
4783	1
931	1
962	1
3558	1
3915	1
399	1
2852	1
5513	1
2195	1
338	1
3373	1
309	1
5246	1
215	1
3058	1
2230	1
3239	1
216	1
2883	1
1971	1
4073	1
5827	1
2884	1
5297	1
3686	1
400	1
4512	1
1062	1
4344	1
3298	1
3119	1
932	1
3299	1
997	1
784	1
1160	1
575	1
3597	1
5632	1
2885	1
89	1
1674	1
3971	1
1271	1
5247	1
5633	1
2704	1
4074	1
154	1
7603	1
7345	1
6841	1
8362	1
7765	1
8685	1
6945	1
7929	1
7230	1
7364	1
7062	1
8240	1
8009	1
6289	1
8562	1
6909	1
11986	1
7213	1
8509	1
7722	1
7304	1
8480	1
7532	1
7460	1
6456	1
7344	1
7252	1
8162	1
7005	1
8481	1
7214	1
8008	1
8763	1
6766	1
5611	1
2279	1
2362	1
2692	1
652	1
3731	1
5903	1
2838	1
4445	1
4357	1
4412	1
3516	1
5315	1
711	1
745	1
5678	1
2535	1
3543	1
3606	1
710	1
2093	1
1984	1
989	1
2300	1
2654	1
2721	1
2278	1
3784	1
2961	1
657	1
131	1
5156	1
5447	1
14666	2
14628	2
14609	2
14642	2
14633	2
14575	2
14673	2
14587	2
14568	2
14615	2
14583	2
14645	2
14627	2
14556	2
14562	2
14572	2
14667	2
14651	2
14584	2
14671	2
14661	2
14672	2
14570	2
14635	2
14612	2
14553	2
14639	2
14650	2
14567	2
14574	2
14557	2
14597	2
14630	2
14604	2
14644	2
14603	2
14602	2
14657	2
14554	2
14573	2
14620	2
14606	2
14560	2
14614	2
14664	2
14571	2
14611	2
14662	2
14608	2
14660	2
14634	2
14622	2
14563	2
14656	2
14626	2
14569	2
14652	2
14593	2
14641	2
14555	2
14654	2
14646	2
14578	2
14592	2
14653	2
14640	2
14580	2
14579	2
14621	2
14581	2
14638	2
14590	2
13035	2
13344	2
12904	2
12953	2
13387	2
13125	2
13535	2
13029	2
13036	2
13098	2
13046	2
13326	2
12900	2
13370	2
12893	2
13408	2
13305	2
12926	2
13247	2
13068	2
13371	2
13376	2
13447	2
13283	2
13362	2
13192	2
13348	2
13373	2
13227	2
13087	2
13458	2
13459	2
13402	2
13520	2
13104	2
13340	2
13331	2
12959	2
13108	2
12884	2
13157	2
13327	2
13409	2
13313	2
12971	2
13303	2
13111	2
12894	2
13217	2
12995	2
12892	2
12911	2
13093	2
13471	2
13221	2
13248	2
13025	2
12938	2
13249	2
13022	2
12970	2
12983	2
13495	2
13133	2
13037	2
13511	2
13413	2
13151	2
13529	2
13299	2
13038	2
13414	2
13398	2
13062	2
13475	2
13424	2
13343	2
12984	2
12896	2
13462	2
12875	2
13499	2
12990	2
13258	2
13169	2
12949	2
13089	2
12863	2
12895	2
13359	2
13250	2
13274	2
13292	2
13077	2
13505	2
13300	2
12910	2
13377	2
12972	2
13181	2
12860	2
13540	2
13438	2
13437	2
13222	2
13403	2
13117	2
13516	2
13489	2
13351	2
13530	2
13501	2
13094	2
13465	2
12902	2
13088	2
13436	2
13153	2
13076	2
13106	2
12920	2
12947	2
13113	2
13442	2
12912	2
12874	2
13430	2
12867	2
13212	2
12901	2
13483	2
13201	2
13314	2
13241	2
13047	2
13079	2
13435	2
13288	2
13158	2
12921	2
12963	2
13065	2
13147	2
13322	2
12868	2
13063	2
13202	2
13321	2
12991	2
12869	2
13081	2
13031	2
13425	2
13431	2
13496	2
13069	2
13237	2
12885	2
13105	2
13515	2
13381	2
13078	2
13264	2
12886	2
5207	2
1622	2
5147	2
1709	2
5729	2
1623	2
618	2
3779	2
1484	2
3513	2
684	2
3213	2
799	2
4646	2
227	2
71	2
3725	2
4793	2
5923	2
5232	2
2020	2
1138	2
5385	2
5442	2
1306	2
3419	2
4490	2
645	2
4586	2
161	2
2835	2
2175	2
1107	2
1233	2
98	2
800	2
5876	2
3099	2
3311	2
3726	2
741	2
4899	2
5306	2
6	2
555	2
3815	2
5070	2
873	2
5233	2
911	2
1680	2
1256	2
498	2
2898	2
469	2
2385	2
3453	2
2718	2
4647	2
4611	2
3215	2
3979	2
2177	2
2899	2
1869	2
1806	2
647	2
3727	2
5925	2
3901	2
3420	2
40	2
3873	2
1711	2
1929	2
5443	2
2688	2
2329	2
2588	2
1835	2
5072	2
2744	2
4308	2
4326	2
1743	2
323	2
742	2
7	2
1624	2
2239	2
2176	2
5527	2
11972	2
2461	2
3872	2
5731	2
5307	2
587	2
4124	2
258	2
5924	2
981	2
912	2
2743	2
2812	2
2776	2
1710	2
2422	2
5526	2
4461	2
4587	2
1742	2
4355	2
1108	2
1805	2
1928	2
1569	2
3871	2
4249	2
4408	2
3368	2
5847	2
39	2
5148	2
2386	2
1234	2
5730	2
2387	2
5557	2
287	2
228	2
3139	2
3214	2
2460	2
4718	2
2209	2
980	2
4759	2
1385	2
646	2
5470	2
1202	2
5607	2
4794	2
5606	2
1741	2
1011	2
4682	2
4441	2
1307	2
2044	2
1653	2
2562	2
556	2
5285	2
1834	2
874	2
3193	2
3192	2
5071	2
941	2
5043	2
5989	2
2953	2
2897	2
1137	2
5338	2
2328	2
1483	2
4489	2
4083	2
3485	2
4279	2
1440	2
1954	2
3334	2
3814	2
2043	2
4929	2
1621	2
3010	3
5	3
5556	3
3310	3
5875	3
2775	3
1232	3
194	3
1868	3
1708	3
3418	3
798	3
2530	3
4354	3
5305	3
617	3
707	3
4029	3
683	3
5411	3
4978	3
3009	3
3386	3
2623	3
4645	3
2421	3
3756	3
2384	3
1178	3
4792	3
2019	3
2151	3
2622	3
1953	3
2042	3
616	3
2621	3
4123	3
4278	3
2982	3
412	3
4407	3
2687	3
1599	3
769	3
910	3
5699	3
2717	3
1106	3
1740	3
497	3
1598	3
5337	3
1707	3
1892	3
1231	3
3632	3
5496	3
1620	3
4681	3
586	3
644	3
3484	3
4277	3
682	3
2981	3
872	3
2716	3
5336	3
2459	3
3842	3
5256	3
2208	3
4758	3
3631	3
4757	3
768	3
5069	3
4325	3
1652	3
4122	3
2238	3
1979	3
5231	3
3008	3
4756	3
3068	3
2686	3
554	3
496	3
1076	3
4898	3
4755	3
4585	3
2620	3
3755	3
1136	3
4717	3
2980	3
1777	3
4061	3
5988	3
5304	3
767	3
1568	3
322	3
4680	3
5410	3
5495	3
5846	3
2952	3
1282	3
5987	3
615	3
347	3
3568	3
2086	3
3947	3
1281	3
4121	3
4557	3
1075	3
766	3
4524	3
3978	3
4307	3
5441	3
5440	3
2458	3
4488	3
2561	3
2018	3
3191	3
38	3
5728	3
5874	3
2715	3
3333	3
2928	3
4584	3
3630	3
979	3
1927	3
1010	3
2125	3
4644	3
3567	3
5042	3
1347	3
3512	3
5206	3
3041	3
1384	3
2650	3
553	3
4556	3
3695	3
2811	3
5178	3
1597	3
3629	3
2979	3
1804	3
3452	3
4276	3
1009	3
160	3
3283	3
1201	3
2619	3
3628	3
1596	3
2085	3
321	3
552	3
1891	3
3417	3
1439	3
4188	3
2560	3
3813	3
4643	3
2420	3
2419	3
5803	3
5041	3
5146	3
4353	3
5767	3
2041	3
2383	3
5018	3
5698	3
5727	3
3007	3
1651	3
5525	3
2685	3
3190	3
5644	3
441	3
5605	3
4679	3
1567	3
5873	3
4827	3
4865	3
2457	3
3754	3
5494	3
3451	3
4248	3
4306	3
2860	3
4406	3
1952	3
440	3
5469	3
5145	3
2084	3
193	3
379	3
3367	3
1346	3
378	3
2456	3
1595	3
4247	3
2834	3
2455	3
4120	3
3694	3
1105	3
3006	3
1739	3
871	3
6020	3
4405	3
4187	3
5986	3
1514	3
5845	3
4324	3
1833	3
2649	3
4791	3
2083	3
740	3
468	3
2810	3
3332	3
978	3
411	3
3693	3
3067	3
3566	3
5524	3
3416	3
1619	3
3539	3
4	3
3664	3
3282	3
2529	3
5468	3
3098	3
5303	3
4352	3
5144	3
643	3
4246	3
3483	3
410	3
4826	3
1280	3
1867	3
614	3
3977	3
706	3
4716	3
2017	3
1566	3
5409	3
4825	3
4082	3
2124	3
1866	3
3005	3
1706	3
2360	3
5384	3
4275	3
6019	3
977	3
3281	3
4928	3
5360	3
226	3
4028	3
4754	3
2359	3
4753	3
3976	3
2483	3
1305	3
3602	3
3511	3
739	3
3663	3
3309	3
5580	3
1345	3
3366	3
3137	3
1513	3
1074	3
5493	3
3	3
1344	3
409	3
2528	3
1594	3
5766	3
1865	3
4715	3
797	3
3924	3
4752	3
4927	3
870	3
3385	3
4523	3
5383	3
4440	3
4824	3
1104	3
796	3
2684	3
1279	3
1890	3
1565	3
5604	3
2082	3
795	3
4487	3
2506	3
5765	3
4378	3
4714	3
738	3
4823	3
346	3
467	3
5359	3
2505	3
3280	3
2237	3
286	3
5284	3
642	3
3510	3
1039	3
835	3
495	3
613	3
4897	3
5697	3
3279	3
1926	3
3812	3
5143	3
3004	3
940	3
1564	3
5844	3
2482	3
1650	3
5962	3
5696	3
3450	3
4158	3
4926	3
3212	3
2207	3
2081	3
1177	3
4977	3
5335	3
1343	3
2418	3
1512	3
5650	4
5739	4
1317	4
5933	4
4095	4
4329	4
234	4
3459	4
5363	4
4165	4
3106	4
3200	4
1750	4
3930	4
656	4
4328	4
2694	4
2432	4
5021	4
47	4
4006	4
2869	4
5905	4
4728	4
779	4
1628	4
15	4
535	4
4653	4
690	4
2251	4
169	4
2932	4
4465	4
1290	4
446	4
351	4
1421	4
1117	4
843	4
1749	4
3258	4
5155	4
2250	4
5120	4
1420	4
3257	4
2782	4
14	4
5154	4
2249	4
13	4
5119	4
5777	4
1116	4
5614	4
12	4
5471	4
327	4
2988	4
945	4
2157	4
4194	4
4762	4
4838	4
842	4
1544	4
534	4
3734	4
5185	4
689	4
2817	4
944	4
3256	4
4221	4
3255	4
5904	4
4905	4
1394	4
748	4
5613	4
4132	4
4385	4
168	4
1575	4
1115	4
1042	4
1041	4
4131	4
1114	4
5451	4
4130	4
2181	4
5289	4
3761	4
5881	4
5450	4
4464	4
805	4
3577	4
1543	4
1183	4
3787	4
5393	4
1084	4
5153	4
3220	4
3786	4
4164	4
917	4
5449	4
1352	4
562	4
385	4
4163	4
2365	4
594	4
3254	4
4761	4
2537	4
3733	4
2595	4
1316	4
5738	4
3019	4
3519	4
445	4
294	4
1840	4
4327	4
1113	4
5262	4
883	4
133	4
778	4
2957	4
73	4
4529	4
1839	4
5184	4
198	4
714	4
384	4
1259	4
882	4
2431	4
2751	4
11975	4
2512	4
233	4
266	4
2908	4
655	4
3576	4
4760	4
3981	4
3929	4
4496	4
293	4
3824	4
3823	4
4252	4
11	4
4868	4
2628	4
1782	4
2594	4
4594	4
3071	4
1988	4
444	4
5649	4
2566	4
3575	4
2868	4
777	4
4652	4
2052	4
1489	4
1574	4
3287	4
4621	4
4495	4
713	4
3574	4
4992	4
292	4
593	4
841	4
5534	4
1448	4
503	4
5776	4
5970	4
3732	4
5737	4
5392	4
3253	4
5809	4
4384	4
5118	4
1573	4
5183	4
1488	4
3167	4
2907	4
3427	4
5880	4
4991	4
1393	4
1392	4
5533	4
5317	4
533	4
2781	4
1896	4
5500	4
3018	4
6025	4
502	4
2095	4
2565	4
3489	4
5736	4
3953	4
5612	4
2906	4
2780	4
916	4
5211	4
4936	4
3878	4
2905	4
4564	4
1518	4
5706	4
3458	4
1748	4
383	4
232	4
3699	4
3667	4
3166	4
1447	4
840	4
2655	4
5648	4
5775	4
688	4
1871	4
2867	4
3607	4
1237	4
4593	4
2364	4
804	4
2248	4
1661	4
382	4
2217	4
5993	4
4129	4
2430	4
2987	4
46	4
5705	4
4220	4
1987	4
4528	4
2331	4
2750	4
167	4
2749	4
4990	4
3426	4
4416	4
532	4
592	4
2247	4
2216	4
3907	4
2246	4
3105	4
591	4
1717	4
3822	4
4958	4
2363	4
3286	4
443	4
5078	4
4592	4
4251	4
2180	4
654	4
3219	4
3199	4
2956	4
416	4
5391	4
624	4
2564	4
3017	4
2840	4
4957	4
1986	4
4415	4
3635	4
45	4
1351	4
4383	4
531	4
2748	4
1660	4
1659	4
5390	4
5077	4
590	4
1018	4
166	4
5704	4
2593	4
5316	4
1446	4
4414	4
3144	4
3906	4
5389	4
326	4
231	4
415	4
3850	4
776	4
4956	4
2511	4
1258	4
5117	4
4494	4
4989	4
3573	4
4094	4
2592	4
915	4
1658	4
2302	4
4005	4
4285	4
265	4
5076	4
4867	4
589	4
2429	4
775	4
1017	4
4064	4
3666	4
774	4
1289	4
3425	4
3070	4
2986	4
747	4
1517	4
197	4
1838	4
2839	4
5499	4
623	4
1487	4
2866	4
2094	4
3457	4
2536	4
1350	4
712	4
1288	4
4093	4
4988	4
4651	4
1391	4
264	4
1050	5
5126	5
2570	5
108	5
1994	5
1361	5
1965	5
3433	5
5539	5
5348	5
1606	5
205	5
2697	5
4473	5
2223	5
1427	5
4962	5
4168	5
1294	5
4874	5
2601	5
5454	5
3264	5
2188	5
4873	5
1877	5
1150	5
1149	5
1666	5
1846	5
1186	5
4364	5
2490	5
333	5
1632	5
4100	5
3585	5
5566	5
5782	5
4625	5
3675	5
2841	5
755	5
1090	5
1548	5
2937	5
3026	5
4771	5
3674	5
1240	5
3522	5
949	5
2282	5
176	5
3225	5
3826	5
3025	5
5744	5
4770	5
4872	5
3584	5
204	5
1399	5
1293	5
3432	5
6029	5
5815	5
4567	5
3463	5
2187	5
4769	5
2100	5
4535	5
203	5
926	5
3289	5
849	5
478	5
5621	5
782	5
815	5
717	5
78	5
1148	5
4598	5
5743	5
1049	5
77	5
1292	5
1757	5
4167	5
4472	5
925	5
924	5
1264	5
1360	5
3050	5
781	5
538	5
144	5
4768	5
1493	5
1547	5
1845	5
1326	5
5240	5
1605	5
1546	5
4421	5
3706	5
3149	5
5620	5
3148	5
814	5
3462	5
5397	5
3547	5
2631	5
1022	5
1492	5
4040	5
662	5
3320	5
5710	5
5973	5
477	5
923	5
1718	5
5886	5
202	5
5396	5
3957	5
4910	5
4039	5
4363	5
922	5
3705	5
4803	5
1398	5
1665	5
107	5
4694	5
3393	5
269	5
2395	5
1089	5
3704	5
3766	5
4846	5
813	5
4624	5
5941	5
1325	5
2786	5
1904	5
3147	5
4909	5
3173	5
4732	5
1263	5
4657	5
1147	5
476	5
3024	5
3583	5
2661	5
5266	5
2061	5
1664	5
508	5
5885	5
2131	5
355	5
2186	5
2544	5
4941	5
5087	5
5158	5
4199	5
1324	5
5347	5
3855	5
716	5
3172	5
5565	5
3956	5
2130	5
5660	5
332	5
1903	5
2489	5
4731	5
1048	5
4138	5
3910	5
143	5
566	5
5907	5
2185	5
2338	5
2756	5
1021	5
76	5
891	5
3985	5
4099	5
2305	5
3610	5
3113	5
2755	5
1426	5
5659	5
75	5
4845	5
1689	5
848	5
812	5
2660	5
948	5
5742	5
5564	5
3049	5
2464	5
4693	5
661	5
5781	5
1425	5
5023	5
4597	5
1688	5
6028	5
3673	5
754	5
3582	5
4502	5
5563	5
4802	5
5884	5
565	5
2630	5
2060	5
5940	5
4038	5
3497	5
4471	5
2600	5
1397	5
2099	5
3319	5
4037	5
2337	5
5856	5
2659	5
5086	5
715	5
811	5
2369	5
4801	5
1604	5
4692	5
4257	5
5855	5
3496	5
299	5
3023	5
5085	5
390	5
4501	5
3224	5
753	5
3048	5
1359	5
5658	5
4166	5
5421	5
51	5
810	5
4313	5
142	5
5395	5
2304	5
4067	5
1786	5
3431	5
4940	5
2543	5
3112	5
5420	5
4256	5
4010	5
2820	5
5346	5
3047	5
5125	5
1213	5
1358	5
890	5
3935	5
5345	5
5052	5
1756	5
141	5
507	5
2542	5
660	5
1785	5
5619	5
5854	5
1876	5
5084	5
5216	5
4391	5
1964	5
3672	5
2914	5
4137	5
1020	5
4333	5
2725	5
4098	5
2222	5
1816	5
4198	5
23	5
2819	5
1933	5
298	5
2541	5
3934	5
1902	5
1784	5
2184	5
5939	5
3521	5
74	5
4197	5
4227	5
3765	5
2516	5
2256	5
2028	5
3546	5
889	5
2255	5
2027	5
106	5
238	5
2913	5
5504	5
4844	5
1844	5
105	5
1047	5
2254	5
5853	5
5562	5
4470	5
1453	5
5996	5
2912	5
5780	5
1687	5
4289	5
331	5
5538	5
447	5
3146	5
5938	5
3263	5
1357	5
1875	5
4469	5
3145	5
175	5
2281	5
4500	5
5852	5
4843	5
4499	5
50	5
641	6
3600	6
4118	6
3210	6
971	6
2682	6
256	6
5437	6
938	6
4026	6
2976	6
2355	6
2714	6
4922	6
3869	6
4155	6
2558	6
3132	6
5840	6
4025	6
5960	6
4711	6
4975	6
3364	6
5203	6
5555	6
1383	6
3246	6
3838	6
3002	6
5380	6
3691	6
2012	6
4154	6
1860	6
1474	6
3363	6
2121	6
5175	6
5554	6
4244	6
4750	6
5839	6
6017	6
2173	6
2452	6
909	6
4641	6
4024	6
908	6
6044	6
2382	6
5838	6
3412	6
2647	6
5466	6
1949	6
5252	6
2831	6
4895	6
1174	6
2148	6
4676	6
6043	6
1199	6
834	6
2950	6
1831	6
1923	6
3975	6
4864	6
937	6
2273	6
3209	6
4921	6
5039	6
2557	6
1340	6
3509	6
2147	6
735	6
2037	6
1036	6
5038	6
867	6
2949	6
4023	6
67	6
1438	6
4186	6
