01f8255cad4f0060170f5cca22a5e0ca99fa62b3d26b89a34ac3100d876d14a4	20000	1248291739	0	[]	[[0, ["nonstandard308fd7ade5541431cca0e4c3b29ef14c4f01969a"], 5000000000]]
3ee0787a0b8ab09db6f43d88c4daf813581f133777ba59e2a000754c271daaee	20001	1248291568	0	[]	[[0, ["nonstandard9b7888384a7700112279310aa0ff4965e7fbc9f1"], 5000000000]]
59df3a869c742ebd49b0fe5c9b0434965511ba364e03943d9aa76450aa52d2e4	20006	1248296282	0	[]	[[0, ["nonstandard208550c668fc85156d3bafe54ce1ef384f780b4b"], 5000000000]]
e3b2661546a572e56e168bb2b02c4ab6a87158e11d390987cacf4f0d93922af7	20004	1248294246	0	[]	[[0, ["nonstandard3d5db391bf2336d85fd39b9943dccc5dcc68d2ff"], 5000000000]]
72a731899e1399670ff4cd99913ff3f9527aff41eface9b5913612c7f5b816f1	20002	1248292883	0	[]	[[0, ["nonstandard9107392d839419574426c44901113d950f3c62e4"], 5000000000]]
85c2c918e16f7e6183d5b9a3cebb3f3d1b8d04ba2a67f6e8082fe0efbedcec5d	20012	1248317149	0	[]	[[0, ["nonstandardf2a1ff776463ad04b947d78f1edbebf292cd3f70"], 5000000000]]
13ac3da9e26d75c5c8317cd502fc4ae0ac37eb379dbfa8aef28b190c19dd5d95	20003	1248293599	0	[]	[[0, ["nonstandard7382dcae03bbd4247674b8efed2d9ec984bf7442"], 5000000000]]
02003aa57674789b6c8efbde34020e8c2ab801bf510ed0ff37a9d7784df8590c	20005	1248295969	0	[]	[[0, ["nonstandard41c1300137db342ee70bbd283195a628e5b58822"], 5000000000]]
b63f086bdf63a9e7b3343a608ad9405c7473b8481e73e0aa19c47dddba7d1fcf	20007	1248297278	0	[]	[[0, ["nonstandardffbfe1e1b3d9cbee9e0511c93f325b160fd89acb"], 5000000000]]
2d83e8561d4ae4e085d9a6ac4275d42e9bca0182db88d3b1dabdf8195592ed8a	20016	1248322410	0	[]	[[0, ["nonstandard26f268a13f2ed114fdd6bb45f98091decb36011a"], 5000000000]]
504f3058aca2a10f915c6d8d56ac1bc1b59eaf5aa2e727c9535d2699b16d0917	20008	1248307769	0	[]	[[0, ["nonstandard2d80d7644a1f8da66e6ec250e777c3051bebd3cc"], 5000000000]]
bc88dfe8f2b276b8d278fef95cb3cb15531533bbdf66f6f9ca31cf00d3163eb2	20010	1248312103	0	[]	[[0, ["nonstandardf44bd08886577513fe86c3943d670e80b7bed1af"], 5000000000]]
bbe5cc84ffdfc5048b8d3cc1384f8becf19c259faa5d7dc6971e66cb99df4429	20013	1248317731	0	[]	[[0, ["nonstandardc2e8336eff52cd638f46a26f97a692316f027f7e"], 5000000000]]
639cb9154fc499554f25cdb2b3cd036af2d3b5e066f9320b81b9ed7909c51bdd	20014	1248319455	0	[]	[[0, ["nonstandard796580da649f018b72b921daad1b50e3a5d3a8cd"], 5000000000]]
5879d5e418f7adc4e1f61750b311c442b73ff4301ecf0e941991f24c91f9654c	20009	1248310622	0	[]	[[0, ["nonstandard182b59aaa848d07d3e4458cfda8a3ad8d4951d95"], 5000000000]]
d6faee7632188550bcfa34a587a12c3f1ee46d5551492e843164b66f88d72152	20011	1248314305	0	[]	[[0, ["nonstandard5a08fd1124ba2c69f2be5dfb60a46cb8e11030a3"], 5000000000]]
dc2e34103b59b3bf15f6a523ff308e68bfc7802f911fa0f6bab9079f66222c52	20015	1248321979	0	[]	[[0, ["nonstandard1c418affe2b01eb5f0f0798188be2fdda25a0bf2"], 5000000000]]
a0c66178c98b561249dbd82fc793a3d464675dd89f479e694929ce10a0ebbe4a	20017	1248322839	0	[]	[[0, ["nonstandardd7b6a777c0eb832fa855656ab9fe70b04cf35657"], 5000000000]]
2c8ddffb45cd7b8a17f93ef67328bb1321d97a0d5aca9e71877adc29f0dc87f8	20020	1248325784	0	[]	[[0, ["nonstandardaec0a154f095a58efd9ecd98b5ba6286d3536ccd"], 5000000000]]
177b2d11d42e44c16cc31a32a0b0d96d2527fac42cbc15bb137f69f945c79a4a	20023	1248330740	0	[]	[[0, ["nonstandard92069c5d69113aad7213e4aabd072ef54f07b1d7"], 5000000000]]
67ef69387d6b6bc459207e6ff1b1fb1b5c773bbfde97a31271acc0c4e923b4c1	20018	1248323405	0	[]	[[0, ["nonstandard14c81eda028e0ce13e2e28b994d841077a456bb0"], 5000000000]]
caaf4e67e8f91eb68683e59a60d4bb0e274fe7e2fe8bcf7b04259e4775b315b6	20019	1248323939	0	[]	[[0, ["nonstandard6cc2330aeaca35dc7dc903011aa0f8b8cae43ac9"], 5000000000]]
a6c608cd1c4aa5033f6457b766cdc9ee9a7da2ab0b1e0e693fc3d5266beea2f2	20022	1248329925	0	[]	[[0, ["nonstandard54a6ecdf8fe00d134a1e50f700196edddd4dcf6e"], 5000000000]]
dc309ad222b082456aedf3aab54a5eccea80e60cf56c2028e88b867109e35d82	20025	1248330661	0	[]	[[0, ["nonstandard0c763da27abc34a4ba92c2e77496814fd5bdb1bf"], 5000000000]]
24d1220750ca8ddb66b2bbd63dc5e0c2bab27f8206c3c6778cbc3ea29021d0cb	20021	1248327569	0	[]	[[0, ["nonstandard44a3d5dd8dfbd433d7de82733953f3d63c56d32e"], 5000000000]]
33ca01565013142b7f591e729b07a2d90bd885296d7d4d32d1628437a4b3ae47	20024	1248330633	0	[]	[[0, ["nonstandardea59a41bb30cea38a9b9528f6deebd53043e2aba"], 5000000000]]
8ac6d87cd022690eb5bb69713572ed782d8d75d163614c195e96f2f884ec3071	20026	1248333270	0	[]	[[0, ["nonstandarda724187192220ab7b1517dc665494104e5f12e40"], 5000000000]]
d504ebaaa8f79e5ec3c293134fa34605ec88b2e322db46da0ad22f2420096fed	20027	1248334550	0	[]	[[0, ["nonstandard2212b1cd06c4afc1be661a44a54bf0d29b50f813"], 5000000000]]
19f8cf183c887a2d6240720680eb1629e960940e9b15c726076f2218f6465214	20028	1248335660	0	[]	[[0, ["nonstandardb358b4ce91b79041862a19607df61a2af21e3da7"], 5000000000]]
947220e85b81e8397e44dae5bc160e4bfb23a302c0ce05cf34825df23a60dc3c	20030	1248337253	0	[]	[[0, ["nonstandard5500a19c00b9f96db4f06f7ee541f3112d110a87"], 5000000000]]
08ea17313f9b3dc636b392fa361b8cc3ea16135c18baa875c688478ee8f1e383	20033	1248339757	0	[]	[[0, ["nonstandard4e67a18b90f0778e1c6129a5648d0d96239b8fc3"], 5000000000]]
78711c2e4978c261c15db9f2795a882e1dfcbdb614d2e9ceaf58e464cea68f80	20031	1248338079	0	[]	[[0, ["nonstandard55f1cd268ad5fce2d194330890c708fa18abb571"], 5000000000]]
214623ec95852a4c99b12094141ad21e56ac5d2edcfc267977d9cc6cef47054c	20035	1248342940	0	[]	[[0, ["nonstandard6a1d6de3291de05618290a46e97623cfb053442a"], 5000000000]]
65c30b6376f3e638191195ab42961c224ff34f7d097a26a2045d0b57a639ec00	20029	1248336476	0	[]	[[0, ["nonstandard84c5bddd72c7bb0f4ad9f5a35a0ea348bf59567c"], 5000000000]]
882fe4c644755071851270958cdf27b8bb650167b0c2aa98b7e06489784e5964	20034	1248342196	0	[]	[[0, ["nonstandard9b9faab7a8c84dbc089a75364a0b62e080a27bbf"], 5000000000]]
760e516e440bd8d5d03d052aca905d430f1e65a193226edf18891017fcd887c3	20036	1248344318	0	[]	[[0, ["nonstandard6ff26cbed023371ab24586ef0021821d0861245d"], 5000000000]]
68ec8ec67f0b6ad16cc49b7246ac59ef6a8c55a3fea8ea7ef24e51eded08e3f5	20038	1248346342	0	[]	[[0, ["nonstandardb020a47416669a15d17887658698c8605f73af1b"], 5000000000]]
1876d0d98fe8c7c6d29fe0b795b5bfad3aec3b11fe7f7dad1cc9d98e89b10870	20039	1248347668	0	[]	[[0, ["nonstandardb212cee29dcb4b4f9e8911fa926eb33e03048031"], 5000000000]]
92983d4a0c04344454fe0d05d58352084ee29b53830ca4c3d7cd2c1e3bab59f0	20042	1248350867	0	[]	[[0, ["nonstandard90a48c4b2e63b0311cbedba431e35b67ebcc5208"], 5000000000]]
8c17523d7d3c59d98fc8d60172bd7e24f5c2ff30734d829c7865bfe987eb4d87	20041	1248350874	0	[]	[[0, ["nonstandard2a9a820939b3a3a9133c86a1626540f9d6019456"], 5000000000]]
ce7e124b339e078167e3e79faaab79c6da2286955a8776bf111273368ba30a3e	20043	1248353372	0	[]	[[0, ["nonstandard2391896d2c4a18101fb0ef4439d1485498ce706a"], 5000000000]]
f74dde2a373e19857418cb52dffa9763e7a7e99e200921b9efce7882567bdc85	20032	1248338733	0	[]	[[0, ["nonstandard6401f51ce2c9b9a172935551c83101c49fce20e3"], 5000000000]]
5c8b8e1b138cb2faa9735a7d8dcc3c9ac4c6a99c6d7642c8af516d630616edf5	20040	1248350064	0	[]	[[0, ["nonstandard2682136172529550beb705d1f12ea932812439f3"], 5000000000]]
123519927506d196974367c0568f5db9d3f607fa6af2825f9febf5351f853c71	20046	1248357798	0	[]	[[0, ["nonstandard0391bfa261ed2d4546fa8abefa09d3b322c861bb"], 5000000000]]
00840509df4435c6a8f0d0597fe428c1e079a596a1d4f2c60d4db33b7c15314a	20045	1248356919	0	[]	[[0, ["nonstandard49df38deccd30ac648355567c932f80c23d64c77"], 5000000000]]
cf18283410c23eb97c8234bbb62c229861ccb52e3d894f4e4626fcb41e954c26	20049	1248361358	0	[]	[[0, ["nonstandardee013fdcbb6d7e0bd83fb815068b009cbd50071d"], 5000000000]]
ae6b7bfbc71750f97a6dfc0d642e9c06b471a004494cf47987234f9757ca2013	20037	1248344768	0	[]	[[0, ["nonstandard90022b95e1385d5ac1f599ba51d249896e49f275"], 5000000000]]
fda86e4236ee10ba8fae98434a77d299997b6a47fdbeac610b339d618ade674e	20044	1248354412	0	[]	[[0, ["nonstandarddbe8198265a2b66e26574f863074e39eea236cc0"], 5000000000]]
6f260e53c1adc8eff27dc088a169f9005807db88ff70b327ee913e26af22dc19	20048	1248360171	0	[]	[[0, ["nonstandardee25ebc8be347e6eb537ba9c8823a7e2c48ad9e0"], 5000000000]]
c9b0ecffe7522ff04217169d6291569336c0e1f86f1fbb3b465c4c1052358343	20053	1248365187	0	[]	[[0, ["nonstandarda6d3ba7e4e5b9998851e2067ac47ef1fb4e865b6"], 5000000000]]
93e2839d06c8fed28db83759396ee0eff16eddfa2515e1bf6b695f570eacc5ae	20051	1248362566	0	[]	[[0, ["nonstandard02e24b5f11d1ed6c0778a019c487fc752725335d"], 5000000000]]
2359f353e0f5257676397f0be2f915947fdb6245062dbfb741c19501c37e10b5	20052	1248364167	0	[]	[[0, ["nonstandardce821226eb5c3743888d1e11cfe947e85a3f16ad"], 5000000000]]
